id	wave	date	polarization	time	interviewdistance	edate	treated	fortuyn	pvda	vvd	lpf	cda	age	female	rural	sclass	polkno	religion	dlr	postlr	lprelr	lpf_id_broad	vvd_id_broad	cu_id_broad	cda_id_broad	d66_id_broad	pvda_id_broad	gl_id_broad	sp_id_broad	rightid	leftid	asylum	crime	euthanasia	inequality	sample
670.0	1.0	2002-04-16	4.0	-29.0	36.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	59.0	1.0	5.0	3.0	12.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	6.0	1.0
670.0	2.0	2002-05-22	4.0	7.0	36.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	59.083332	1.0	5.0	3.0	12.0	0.0	0.0	10.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	6.0	1.0
670.0	3.0	2003-02-05		266.0	36.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	59.833332	1.0	5.0	3.0	12.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	6.0	
671.0	1.0	2002-04-18	3.0	-27.0	36.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	33.833332	2.0	5.0	3.0	5.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	4.0	5.0	1.0
671.0	2.0	2002-05-24	1.0	9.0	36.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	33.916668	2.0	5.0	3.0	5.0	1.0	-2.0	7.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	4.0	5.0	1.0
671.0	3.0	2003-01-30		260.0	36.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	34.583332	2.0	5.0	3.0	5.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	7.0	4.0	5.0	
672.0	1.0	2002-04-17		-28.0	49.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	33.333332	1.0	5.0	4.0	4.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	1.0	7.0	
672.0	2.0	2002-06-05	0.0	21.0	49.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	33.5	1.0	5.0	4.0	4.0	1.0		6.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	1.0	7.0	
673.0	1.0	2002-04-17	2.0	-28.0	31.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	74.416664	1.0	5.0	3.0	12.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	5.0	3.0	5.0	1.0
673.0	2.0	2002-05-18	2.0	3.0	31.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	74.5	1.0	5.0	3.0	12.0	0.0	0.0	8.0	8.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	5.0	3.0	5.0	1.0
673.0	3.0	2003-02-03		264.0	31.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	75.25	1.0	5.0	3.0	12.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	5.0	3.0	5.0	
674.0	1.0	2002-04-19	0.0	-26.0	34.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	41.666668	1.0	5.0	3.0	3.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0	1.0	1.0
674.0	2.0	2002-05-23	0.0	8.0	34.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	41.75	1.0	5.0	3.0	3.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	7.0	1.0	1.0	1.0
675.0	1.0	2002-04-19	3.0	-26.0	49.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	67.25	1.0	5.0	5.0	12.0	0.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	1.0	1.0	1.0
675.0	2.0	2002-06-07	1.0	23.0	49.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	67.416664	1.0	5.0	5.0	12.0	0.0	2.0	5.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	1.0	1.0	1.0
675.0	3.0	2003-02-04		265.0	49.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	68.083336	1.0	5.0	5.0	12.0	0.0				0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	1.0	1.0	
676.0	1.0	2002-04-18	0.0	-27.0	50.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	75.833336	1.0	5.0	2.990709	12.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	3.0	4.0	1.0
676.0	2.0	2002-06-07	0.0	23.0	50.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	76.0	1.0	5.0	2.990709	12.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	3.0	4.0	1.0
676.0	3.0	2003-01-28		258.0	50.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	76.583336	1.0	5.0	2.990709	12.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	3.0	4.0	
677.0	1.0	2002-05-02	1.0	-13.0	25.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	19.083334	1.0	5.0	2.990709	10.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	3.0	3.0	1.0
677.0	2.0	2002-05-27	1.0	12.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	19.083334	1.0	5.0	2.990709	10.0	1.0	2.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	3.0	3.0	1.0
677.0	3.0	2003-02-03		264.0	25.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	19.833334	1.0	5.0	2.990709	10.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	3.0	3.0	
678.0	1.0	2002-04-26	0.0	-19.0		2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	62.916668	1.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	5.0	3.0	2.0	
679.0	1.0	2002-04-16	3.0	-29.0	37.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	60.5	2.0	5.0	3.0	7.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	1.0
679.0	2.0	2002-05-23	2.0	8.0	37.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	60.583332	2.0	5.0	3.0	7.0	1.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	1.0
679.0	3.0	2003-02-04		265.0	37.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	61.333332	2.0	5.0	3.0	7.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	
680.0	1.0	2002-04-15	1.0	-30.0	62.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	60.083332	1.0	5.0	2.0	9.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	2.0	1.0
680.0	2.0	2002-06-16	3.0	32.0	62.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	60.25	1.0	5.0	2.0	9.0	1.0	2.0	9.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	2.0	1.0
680.0	3.0	2003-02-05		266.0	62.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	60.916668	1.0	5.0	2.0	9.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	2.0	
681.0	1.0	2002-04-15	1.0	-30.0	37.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	62.833332	1.0	5.0	5.0	3.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	6.0	2.0	2.0	1.0
681.0	2.0	2002-05-22	0.0	7.0	37.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	62.916668	1.0	5.0	5.0	3.0	1.0	-1.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	6.0	2.0	2.0	1.0
681.0	3.0	2003-01-27		257.0	37.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	63.583332	1.0	5.0	5.0	3.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	6.0	2.0	2.0	
682.0	1.0	2002-04-23	1.0	-22.0	35.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	35.416668	2.0	5.0	3.0	2.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	6.0	1.0	2.0	1.0
682.0	2.0	2002-05-28	2.0	13.0	35.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	35.5	2.0	5.0	3.0	2.0	0.0	-1.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	6.0	1.0	2.0	1.0
682.0	3.0	2003-01-28		258.0	35.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	36.166668	2.0	5.0	3.0	2.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	6.0	1.0	2.0	
683.0	1.0	2002-04-19	1.0	-26.0	35.0	2002-05-15	0.0	0.0	0.0	0.0	1.0	0.0	31.25	1.0	5.0	4.0	5.0	1.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	3.0	1.0
683.0	2.0	2002-05-24	3.0	9.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	31.333334	1.0	5.0	4.0	5.0	1.0	2.0	9.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	3.0	1.0
683.0	3.0	2003-01-30		260.0	35.0	2002-05-15	1.0	1.0	0.0	0.0	1.0	0.0	32.0	1.0	5.0	4.0	5.0	1.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	3.0	
684.0	1.0	2002-04-22		-23.0	24.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	71.25	2.0	4.0	5.0	1.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	2.0	
684.0	2.0	2002-05-16	3.0	1.0	24.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	71.333336	2.0	4.0	5.0	1.0	1.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	2.0	
684.0	3.0	2003-01-29		259.0	24.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	72.0	2.0	4.0	5.0	1.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	1.0	2.0	
685.0	1.0	2002-04-22	2.0	-23.0	29.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	29.666666	1.0	4.0	3.0	7.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	4.0	1.0	1.0
685.0	2.0	2002-05-21	1.0	6.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	29.75	1.0	4.0	3.0	7.0	0.0	1.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	4.0	1.0	1.0
685.0	3.0	2003-01-30		260.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	30.416666	1.0	4.0	3.0	7.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	4.0	1.0	
686.0	1.0	2002-05-03	1.0	-12.0		2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	38.083332	2.0	4.0	3.0	6.0	1.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	6.0	2.0	2.0	
687.0	1.0	2002-04-22	1.0	-23.0	44.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	34.666668	1.0	4.0	3.0	9.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	4.0	1.0
687.0	2.0	2002-06-05	2.0	21.0	44.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	34.833332	1.0	4.0	3.0	9.0	0.0	1.0	8.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	4.0	1.0
687.0	3.0	2003-02-03		264.0	44.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	35.5	1.0	4.0	3.0	9.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	6.0	2.0	4.0	
688.0	1.0	2002-04-22	3.0	-23.0	31.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	64.25	2.0	4.0	3.0	12.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	7.0	7.0	1.0	1.0
688.0	2.0	2002-05-23	1.0	8.0	31.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	64.333336	2.0	4.0	3.0	12.0	1.0	-2.0	7.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	7.0	7.0	1.0	1.0
689.0	1.0	2002-04-23	0.0	-22.0	29.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	28.666666	2.0	4.0	3.0	6.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	2.0	2.0	1.0
689.0	2.0	2002-05-22	1.0	7.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	28.75	2.0	4.0	3.0	6.0	0.0	-1.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	2.0	2.0	1.0
689.0	3.0	2003-02-05		266.0	29.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	29.5	2.0	4.0	3.0	6.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	2.0	2.0	
690.0	1.0	2002-04-25	1.0	-20.0	26.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	50.166668	2.0	4.0	2.0	9.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	1.0
690.0	2.0	2002-05-21	2.0	6.0	26.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	50.25	2.0	4.0	2.0	9.0	0.0	-1.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	1.0
690.0	3.0	2003-01-28		258.0	26.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	50.916668	2.0	4.0	2.0	9.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	4.0	2.0	
691.0	1.0	2002-05-06	0.0	-9.0	21.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	48.166668	2.0	4.0	3.0	8.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	2.0	4.0	1.0
691.0	2.0	2002-05-27	2.0	12.0	21.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	48.166668	2.0	4.0	3.0	8.0	0.0	2.0	8.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	2.0	4.0	1.0
691.0	3.0	2003-02-20		281.0	21.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	48.916668	2.0	4.0	3.0	8.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	6.0	2.0	4.0	
692.0	1.0	2002-04-19	1.0	-26.0	28.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	57.666668	2.0	4.0	3.0	11.0	1.0				0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	6.0	7.0	3.0	1.0
692.0	2.0	2002-05-17	3.0	2.0	28.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	57.75	2.0	4.0	3.0	11.0	1.0	2.0	9.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	6.0	7.0	3.0	1.0
692.0	3.0	2003-02-13		274.0	28.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	58.5	2.0	4.0	3.0	11.0	1.0				0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	6.0	7.0	3.0	
693.0	1.0	2002-04-19	1.0	-26.0	27.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	61.833332	1.0	4.0	3.0	5.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	3.0	1.0
693.0	2.0	2002-05-16	0.0	1.0	27.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	61.916668	1.0	4.0	3.0	5.0	0.0	1.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	3.0	1.0
693.0	3.0	2003-01-24		254.0	27.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	62.583332	1.0	4.0	3.0	5.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	5.0	6.0	2.0	3.0	
694.0	1.0	2002-04-19	2.0	-26.0	27.0	2002-05-15	0.0	0.0	1.0	0.0	0.0	0.0	37.75	2.0	4.0	3.0	4.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	4.0	4.0	1.0
694.0	2.0	2002-05-16	2.0	1.0	27.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	37.833332	2.0	4.0	3.0	4.0	0.0	-4.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	4.0	4.0	1.0
694.0	3.0	2003-01-30		260.0	27.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	38.5	2.0	4.0	3.0	4.0	0.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	4.0	4.0	
695.0	1.0	2002-05-13	0.0	-2.0	11.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	0.0	44.333332	2.0	5.0	3.0	7.0	1.0				0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	6.0	3.0	1.0
695.0	2.0	2002-05-24	0.0	9.0	11.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	44.333332	2.0	5.0	3.0	7.0	1.0	0.0	6.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	6.0	3.0	1.0
695.0	3.0	2003-01-28		258.0	11.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	45.0	2.0	5.0	3.0	7.0	1.0				0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	5.0	6.0	3.0	
696.0	1.0	2002-05-14	2.0	-1.0	16.0	2002-05-15	0.0	1.0	1.0	0.0	0.0	0.0	67.166664	2.0	5.0	5.0	8.0	1.0				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	7.0	1.0	6.0	1.0
696.0	2.0	2002-05-30	0.0	15.0	16.0	2002-05-15	1.0	1.0	1.0	0.0	0.0	0.0	67.166664	2.0	5.0	5.0	8.0	1.0	2.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	7.0	1.0	6.0	1.0
697.0	1.0	2002-04-27	0.0	-18.0	30.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	31.5	2.0	5.0	3.0	3.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	3.0	2.0	1.0
697.0	2.0	2002-05-27	2.0	12.0	30.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	31.583334	2.0	5.0	3.0	3.0	0.0	-2.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	6.0	3.0	2.0	1.0
698.0	1.0	2002-04-25	3.0	-20.0	28.0	2002-05-15	0.0	0.0	0.0	1.0	0.0	0.0	42.25	1.0	5.0	3.0	9.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	4.0	1.0
698.0	2.0	2002-05-23	2.0	8.0	28.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	42.333332	1.0	5.0	3.0	9.0	0.0	-1.0	8.0	9.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	4.0	1.0
698.0	3.0	2003-02-18		279.0	28.0	2002-05-15	1.0	1.0	0.0	1.0	0.0	0.0	43.083332	1.0	5.0	3.0	9.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	7.0	1.0	4.0	
699.0	1.0	2002-04-24	1.0	-21.0	42.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	21.083334	1.0	5.0	3.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	3.0	1.0	1.0
699.0	2.0	2002-06-05	0.0	21.0	42.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	21.25	1.0	5.0	3.0	1.0	0.0	-1.0	6.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	3.0	1.0	1.0
700.0	1.0	2002-04-23	1.0	-22.0	36.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	18.416666	1.0	5.0	3.0	2.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	2.0	5.0	1.0
700.0	2.0	2002-05-29	2.0	14.0	36.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	18.5	1.0	5.0	3.0	2.0	0.0	1.0	8.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	2.0	5.0	1.0
700.0	3.0	2003-02-24		285.0	36.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	19.25	1.0	5.0	3.0	2.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	2.0	5.0	
701.0	1.0	2002-04-26	1.0	-19.0		2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	46.916668	2.0	5.0	4.0	4.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0	7.0	5.0	1.0	
702.0	1.0	2002-05-08	1.0	-7.0	15.0	2002-05-15	0.0	1.0	0.0	0.0	0.0	1.0	73.166664	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	1.0
702.0	2.0	2002-05-23	4.0	8.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	73.166664	2.0	5.0	3.0	8.0	1.0	3.0	10.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	1.0
702.0	3.0	2003-02-19		280.0	15.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	73.916664	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	6.0	2.0	2.0	
703.0	1.0	2002-04-22	2.0	-23.0	30.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	54.666668	1.0	5.0	3.0	3.0	0.0				0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	5.0	4.0	4.0	1.0
703.0	2.0	2002-05-22	2.0	7.0	30.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	0.0	54.75	1.0	5.0	3.0	3.0	0.0	0.0	8.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	7.0	5.0	4.0	4.0	1.0
704.0	1.0	2002-04-24	0.0	-21.0	34.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	19.0	2.0	5.0	5.0	2.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	2.0	1.0	1.0
704.0	2.0	2002-05-28	0.0	13.0	34.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	19.083334	2.0	5.0	5.0	2.0	1.0	0.0	6.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	2.0	1.0	1.0
705.0	1.0	2002-05-01	0.0	-14.0	20.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	1.0	41.916668	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	5.0	4.0	1.0
705.0	2.0	2002-05-21	1.0	6.0	20.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	41.916668	2.0	5.0	3.0	8.0	1.0	-1.0	5.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	5.0	4.0	1.0
705.0	3.0	2003-02-12		273.0	20.0	2002-05-15	1.0	1.0	0.0	0.0	0.0	1.0	42.666668	2.0	5.0	3.0	8.0	1.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	5.0	5.0	4.0	
706.0	1.0	2002-04-22	0.0	-23.0	31.0	2002-05-15	0.0	0.0	0.0	0.0	0.0	0.0	56.333332	2.0	5.0	2.0	8.0	0.0				0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	7.0	1.0	3.0	1.0
